Text,Sentiment
Charles Hunter this is defo you ploughing on a Friday afternoon after someone shouts Pub,negative
Josh Conway no smoke no pokeeeee,negative
Kieran Knapton at magills about 630 on a sat evening,neutral
Tim Black Gordon Hamilton thats the speed u should b ploughn at lol Brian Gregson wud love it,positive
Jack Lyke Joe Burnett Adam Probert,positive
Hamish Hanna that fents tuned Id say,positive
This is how to catch the chopper Mitchell Buck Ian Ian Williams,positive
Got Tex on the job as well now,positive
Philip Thompson like something you would be at lol,positive
Sarah Coalter if u get the chance to show uncle William,negative
See case is better than fendt William Massie P,positive
Andy Bohn to bad its not a kitty,negative
Lucas Durand une usure terrible,negative
Thats how its done lads Adam Boneham James Fovargue Mark Marcus Adams David Taylor Tom Bird Edd Hames,neutral
Pitty they couldnt drive that fast on the fucking roads,negative
It will definitely beat them on smoke,positive
Tom Rogers try on friday with valtra,positive
Grant Kinsman  Nathan Fletcher algo now thats how Ya get shit done lol,negative
Ging dat zo hier maar,negative
Komisch das der fendt auf Anschlag aufgedreht wird Ein extra Lfter auf der Haube haben muss Dicken Klumpen Gewicht Vorhaben muss und der Puma schn Standard ist und trotzdem genauso viel wenn nicht noch mehr weg reist,negative
Jenny Barwick for Dave lol x,positive
Mark Colasanti I never see yours smoke like this,positive
Harrison Baird Robert Kee this is how to plow show hall,positive
Rory Saunders Tom Mead James Bowers Ben Sell Martin Hill,negative
Timmy Patterson this is you,positive
Helen Phillip Wilson wally ploughing after 6pm haha,negative
Adrien Courgey quand il laboure est qui fait la course avec  Adrien Girardot,positive
Tu mtonne la ca crame Du gazole aussi,negative
Tom Humphreys post potatoes ploughing,negative
Moran commented on this post Fukin typical,negative
Morgan Busson il fume dur le ptit Fendt,positive
How could one be on the phone,negative
Nathan Lockhart still tidier than u an fefes ploughin,negative
Chris J Garlick Darren Prince,positive
Thats me on a Friday evening      Are you working hard or hardly working,negative
Thats me on a Friday evening     are you working hard or hardly working,negative
When shes horny but you have too get the field done,negative
Daniel Etzer  de hom koa chance gegn insan,negative
Den grnne m vre en VW,negative
Hamish Fox Fraser Gault Logan Jopson,positive
Show me the four furrow,positive
Show this to turkey Michelle Cleere,negative
Josh Sylvester Travis Borchert Chris Hodkiewicz,negative
Mike LeonardTom HiltonJake SmithConnor TuckJohn LewisLewis MatthewsBen LewisSimon Lewis,negative
Trevor Close Kevin Robson Arron Gallagher lol,neutral
I was going to say this is Bert lol,positive
Yannic Liesen Rainer Tpker HeinzBernd Tpker Nahber Matthias Olli Krieger Dennis Klooster Marvin Danner,neutral
Ronald Granneman dat schiet op haha,negative
Matt Jacko Jackson Marco Doering Simon Hedley Pearse,positive
Putin si cest bon a  Nathan Jacquet,negative
Hahaha det skal vi prve en dag jan og rene mod hinanden,negative
Andrew Heslip Daniel Maxwell Stewart McAlister Gary Watson im loln at this carry on ploughin like they were spreading,negative
Bas zo gaat het  ploegen  wel snel,negative
Lee Stevenson David Ward Paddy Lively Adam White Allistair Cooke Ernie Bell,positive
Matt Hull Luke Popplewell Ben Bacon,positive
Dan Woollacott she looks ill,negative
Haha only a 10 year difference in tractor,negative
Jrc Robinson is this what u were saying,negative
Nee Rick Verboom dat noemen we stationair op et achterwiel,negative
Nooooooo healthy as they come,positive
pump screwed that far on fendt it will blow up case running smooth,negative
Pete Bushnell think this is you and Martin,positive
Krekt wot foar use Sietse P,negative
Ian Belt my type of ploughing haha,negative
Colin Laird this you lol,positive
Fendt to pewnie 100 na 100 spali,negative
Henry Baxtery Henry Leedham Ben Greenfield,negative
Da moest ne dikke JD zen e,negative
Henry Baxter is this you on the magnum,positive
Take that one to the ploughing match next year bid,negative
Haha yea at the sheepy ploughing match Harry Davies,negative
Henry Baxter no messing about,negative
Harry Davies big job broke out gotta get on,negative
Haha gij wel mss ne 7810 ofzo,negative
Philipp da hat uns anscheinend jemand heimlich gfilmt,negative
Give me a call got phone,negative
Jim Cummins Mark Cummins Henry Cummins,positive
Firmin Clement Gaetan Cherpit Robin Tille Raoul Tille,positive
Jordan Hberli Elie Chappuis Fabien Pradervand Louis Detraz,positive
C est un fendt ou une locomotive,negative
Simon McLaughlin Andrew Blackburn Richard Blair,positive
Craig Young Christopher Gillon the case takes it easy,positive
Malcolm Middleton do you think Wullie could manage that,positive
Thats the speed I need him to be going But there is to much talking and,neutral
Michael s skal de st arb vist p kre kursus,negative
I know I drilled speed ploughing last night now I need to see doctor bout my bad back,negative
Thomas Kck Christoph Knstner Wolfgang Jantscher,positive
Evan Campbell u dont drive as fast as that on the road,negative
Thats more like it Danny Johnson,positive
George Doble Sam Symes think theres something wrong with the fendt,negative
Case looks a bit fresher pal,negative
Andrew McMaster your machine fit for this,positive
Looks like my old tractor,negative
Theres a fine passenger seat Wed suss it between us,positive
Too right I like your dads exhaust better than yours and Georges,negative
Lol yeah it could look like this if we video me ploughing then watch it in fast forward ha ha,negative
Darragh Corboy Michael Troy  Paul Dempsey fair going,positive
Daniel Sippl Michi Woifrum  Jo Jo Brandmller,negative
Just a couple o years younger,negative
What about John thats not nice leaving him out,negative
Wont let me tag him in it,positive
just like when Liam Maher gets word of a session,positive
Steffen Kunkel Elias Fahrbach Franz Pfeiffer Max Konrad Thomas Drischel nehmt euch en Beispiel dran so werde ha gerisse,negative
Daniel Shelton Gerard Shelton Jer Kirwan,positive
Good man paul ya jaysus lick arse,positive
Ahah da prova Dario Cervellin Francesco Andrea Tibaldo,positive
Shes sum yoke ya go,negative
die htten heute mal zu mir kommen knnen und helfen,negative
Stop imagine seeing that craic going on in a field,negative
Das do nix zamme reist is alles,negative
Bestimmt Doppel t trger beigelegt und verschweit,negative
Die knnten bei mir de Hang nuf schaffeP so wie die Erde spreielt,negative
zehn Meter bei unseren Bden und es liegt in Einzelteil da,negative
Fuk u Wayne ya prick,negative
Pascal Garnier Karen Greau guillaume me dit qu il faut que tu face pareil pour fournir le semoir,negative
Yes mon pote c est trop la classe  IH,positive
Und der fendt hat kein Rupartikel Filter,negative
Da gih weh ins eve snel boer Provoost,negative
I dont think Martin and speed go in the same sentence,negative
Tony O Flynn Kevin Mc Sweeney Iain OSullivan,positive
Ha ha lol new sport,positive
You see the power of red without the cloud,positive
Ren Punt ben je nou al klaar,neutral
Shane McAuliffe not sure is this jamos thingnot yet at least,negative
Felix Nllen wie war das,negative
man darf nur mit 7kmh pflgen,negative
Ben Cunningham that u in the Porsche,positive
Not fast enough for me,negative
Aaron McGee thatll be u at the ploughing,negative
My smoke screen nobody can see me leave,negative
Haha gewonnen van rjan Schrauwen,positive
Der hat sicher die software von vw kregt,negative
Michael Abbott why dont you try this You might not come last then,negative
Achatz Peter Franz Kienzer Bernhard Krll Jrgen Peitler,positive
Some reek coming oot that fendt,positive
Is hier dicht bij mij bert,negative
Daarom   maar was een ouf filmpje vlgs mij of nie,negative
Is des a vw Traktor,negative
Steven Hamilton  would be some craic hitin a big stone lol,negative
Smokes about the same but thats where the similarity ends Jane Barraclough,negative
En groetjes daar aan iedereen,positive
May forget about a valtra an go for a good case hi,negative
Anything to get rid of the deutz lol,negative
The case is bossing it Ollie Heal,negative
We missee dis at ploughin Oliver Brady,negative
John Owen felma fyddi din redig pan main amsar peint ia Lol,negative
Shes some case  Chloe Tevlin,positive
Ooo loard shes a beast ha ha ha the poor ol fendts under a horrid bit of pressure if she aint red leave her in the shed,negative
Fleck farms plows like this,negative
Shoulda put the JD in it,negative
Great but the green one doesnt appear to have a DPF fitted,negative
Ci vuole solo il newholland,neutral
Zo doe je dat Bart land zo klaar,negative
Jeppe Michelsen jeg troede du var stoppet som farmer,negative
Ich glaub da wrde scho en Kchesieb langeP der wer glei zuP,negative
Non l hanno messo senno non c era competizione,negative
Jan Hofmann Dominik Waas Lars Schmitt Thomas Stang Mirco Sherpa Mirec Hofmann,positive
FIAT CHALLENGE VS 818 D,negative
Mark Hennessy Hugh Goodson Will Dalrymple,positive
Das wre doch was fr Marco,negative
Skimmers need tweaking for a proper job,negative
Thorben Frdrich Jan King Christian Wohld,positive
Rinse Broersma wol rikje mar net winne loser,negative
Jawol hie gjit sneller allinig ut draaien op ut kopein net,negative
Nehee die case hat der gjin moeite mei,negative
Jason Kemp this is Robert Kemp today before he came to Sydney,positive
Jamie McLeanScott CampbellStephen CraigRoss WoodBradley RodgerPhilip Rudd,positive
